,title,title_label
417,내년 친구 명 이상 톡채널 만개로 확대할 것카카오 컨콜,0
418,카카오 컨콜 모빌리티 주차사업전년동기 ,0
419,카카오 컨콜 주요 계열사는 개 미만인 미만 소규모 계열사,0
420,카카오 주요 계열사 개 미만 나머진 소규모 회사들카카오 컨,0
421,컨콜카카오 배재현 계열사 상장 재검토투자자 우려 인지,0
422,카카오 영업이익 억원작년대비  하락,0
423,분기 기대 못 미친 카카오카톡 진화 성장전략 마련 종합,0
424,카카오 분기 영업익 억전년 ,0
425,카카오 컨콜 관심사 기반 글로벌  전략 유지,0
426,카카오 컨콜 블랙아웃 대비해 자체  안정성,0
427,먹통 재발방지 마련이 최우선 과제예정된 일부 서비스 지연 예상,0
428,특징주 네이버카카오 그룹 매파 파월에 급락카카오는 어닝쇼크,0
429,카카오도 탄력호출료 도입심야 시간 최대 원,0
430,카카오 분기 실적 부진에 주가 ,1
431,카카오 분기 영업이익 억원작년동기비  감소,0
432,카카오 분기 실적 부진에 주가 ,1
433,카카오 분기 영업이익 억원작년동기비  감소,0
434,픽코마 웹만화 시장  점유 역대 최대 영업익 달성카카,0
435,특징주 분기 영업이익  줄어든 카카오 대 약세,0
436,분기 기대 못 미친 카카오카톡 진화 성장전략 마련 종합,0
437,카카오 분기 영업익 억전년 ,0
438,홍은택 데이터센터 화재건 기술적 개선상황 투명하게 공개할 것카카,0
439,카카오 분기 영업익 억원전년 ,0
440,카카오  매출은 사상 최대치영업익은  기대 밑돌아,0
441,카카오 분기 영업익 억원전년   상보,0
442,카카오 분기 영업익 억원전년 상보,0
443,카카오 분기 영업익  감소고속성장 멈췄다상보,0
444,카카오  영업익 억전년  감소,0
445,속보카카오 분기 매출 조억전년 ,0
446,속보 카카오 분기 영업익 억전년  감소,0
447,카카오 분기 영업익 억원전년 상보,0
448,카카오 분기 영업익 억전년 ,0
449,카카오  영업익 억전년  감소,0
450,속보카카오 분기 매출 조억전년 ,0
451,속보 카카오 분기 영업익 억전년  감소,0
452,카뱅  깜짝 실적카카오 형제들 오랜만에 활짝,1
453,게임즈만 빼고카카오 형제 반등 시동,0
454,단독 마켓쿠팡 충전금도 네이버카카오만큼 보호한다,1
455,카뱅  순익 억 최대실적카카오사태 이후에도 고객추이 ,0
456,카카오뱅크 카카오 사태 이후 고객숫자수신잔고 큰 변화 없어 컨콜,0
457,키위플러스 분기 누적 매출 억원 돌파 카카오 키즈폰의 힘,1
458,카뱅  급등 카겜은 주춤희비 엇갈린 카카오 형제,1
459,카뱅 분기 억 순익 사상 최대대출중개 입점으로 카카오금융 ,0
460,혐오사회 일 새벽 비상 대응령 발동숨가빴던 네이버카카오,0
461,혐오사회혐오표현은 차 가해네이버카카오 가이드라인 만든다,0
462,먹통 사태실적 악화 이중고카카오 위기 돌파구는,0
463,카카오 신사옥에 커피 만들고 서빙까지 하는 로봇카페 문 연다,0
464,윈드밀소프트 카카오 상담톡 연동 솔루션 심플리챗  출시,0
465,대기업 시총 올해 초 대비 조원 감소카카오  증발,0
466,웹툰웹소설 수익 작가가 직접 확인카카오엔터 파트너 포털 정식,0
467,메타알파벳 등 미국 빅테크 어닝 쇼크떨고 있는 네이버카카오,1
468,카카오 장애 피해 접수 일 연장다음달 일까지,1
469,카카오 먹통 사태 피해 접수 닷새 연장,0
470,카카오 카카오페이 주식 만주 의무보유 만료,0
471,특징주기술주 투심 확대 카카오 간만에 급등 마감,0
472,바닥 찍었나추락하던 네이버카카오 동반 급등 마감시황,0
473,카카오 사건으로 본위기관리 ,0
474,바닥 치던 카카오가 웬일카카오그룹 덩달아 급등,0
475,공정위 플랫폼 독과점규제 법제화 검토카카오 먹통에 경쟁여건 ,0
476,공정위 카카오 먹통 사태에 플랫폼 독과점규제 법제화 검토,0
477,카카오엔터 창작자 정산 확인 사이트 본격 가동,0
478,공시줍줍카카오 년 전 조달한 자금  토해내는 사연,0
479,공정위 카카오 먹통 사태에 플랫폼 독과점규제 법제화 검토,0
480,공시줍줍카카오 년 전 조달한 자금  토해내는 사연,0
481,카카오 물 탔는데 또 물렸다바닥이 오긴 할까요선데이 머니카페,0
482,주간템 카카오 피해 보상 딜레마삼성  영업익 조,0
483,이벤트가 실제 일어났다카카오 사태와 웹  허태윤 ,0
484,이름값 믿고 샀는데 카카오위메이드 코인 수난시대 슈,0
485,바닥 아래 지하실 카카오카뱅 버리고 차전지주 봐야하는 이유 자,0
486,장애보상금도 있는데카카오 억불 교환사채 조기상환,0
487,보상금도 줘야되는데카카오 억불  대부분 조기상환,0
488,카카오 교환사채 억만 조기상환,0
489,우리들의 생각 화재사고로 시총 조 날린 카카오,1
490,우리들의 생각 화재사고로 시총 조 날린 카카오,1
491,카카오 사태 후폭풍정부 전방위 규제 압박,0
492,카카오가 쏘아올린 독과점 기업분할득보단 실 많아,0
493,카카오 완전복구 선언했지만아직 예전만 못하다는데,0
494,카카오모빌리티대리운전 노조 단체교섭 최종 타결,1
495,카카오모빌리티 대리노조 단체교섭 합의안 최종 타결,0
496,카카오 화재로 불거진 독과점 폐해공정위 플랫폼 규제강화 속도낸다,0
497,화재로 불거진 독과점 폐해공정위 카카오 제재플랫폼 규제 강화 속,1
498,카카오 블랙아웃완전복구까지 걸린 시간은,0
499,시간 분 카카오 정상화까지 걸린 시간보상안 기준 되나,0
500,미리 디지털헬스네이버카카오도 투자건강관리 진짜 맞춤형으로,0
501,카카오 임원들 억 챙겨개미 피눈물인데 스톡옵션 이익 위,0
502,카카오 임원들 스톡옵션 행사로 억원 이익국내 상장사 중 ,0
503,대기업 임원들 년 반 새 스톡옵션 조 챙겼다카카오가 위,1
504,스톡옵션 이익 위는 카카오주요기업들 임원 조 시세차익 ,1
505,특징주티에스아이  카카오 화재 리튬대체 전고체 배터리 양산,0
506,카카오 임원들 억 챙겨개미 피눈물인데 스톡옵션 이익 위,0
507,카카오 임원들 스톡옵션 행사로 억원 이익국내 상장사 중 ,0
508,대기업 임원들 년 반 새 스톡옵션 조 챙겼다카카오가 위,1
509,스톡옵션 이익 위는 카카오주요기업들 임원 조 시세차익 ,1
510,특징주티에스아이  카카오 화재 리튬대체 전고체 배터리 양산,0
511,시간 분 카카오 정상화까지 걸린 시간보상안 기준 되나,0
512,재난 상황에 드러난 카카오 초연결사회의 역설,0
513,단독카카오 같은 사태 막아라포스코도 공정 이원화해야,0
514,보상하려니 주주 반발이 무섭고 카카오의 딜레마,0
515,이용자 만족  주주 반발카카오 보상 딜레마,1
516,단독 전자금융사고 최저보상액 년째 억카카오 네이버 내년 ,0
517,몸사리는 카카오야놀자올 시장서 사라졌다,0
518,그룹차원 협의 언급한   카카오와 전향적 보상협의 이뤄지,0
519,최태원 회장 화재 사고 해결 위해 카카오네이버  회동 ,0
520,카카오뱅크 비상대응특별점검반 꾸려카카오 사태 재발 방지,0
521,몸사리는 카카오야놀자올 시장서 사라졌다,0
522,그룹차원 협의 언급한   카카오와 전향적 보상협의 이뤄지,0
523,최태원 회장 화재 사고 해결 위해 카카오네이버  회동 ,0
524,이용자 만족  주주 반발카카오 보상 딜레마,1
525,카카오뱅크 비상대응특별점검반 꾸려카카오 사태 재발 방지,0
526,카카오의 무한확장  공정위는 왜 못 막았을까,0
527, 국감 유료 서비스 보상액 억 추산카카오,0
528,카카오 유료서비스 보상액은 억 정도 예상,0
529,카카오 먹통 유료 서비스 차 피해보상 규모만 억,0
530,카카오 김범수 계열사 투자유치 불가피쪼개기 논란 필연적,0
531,카카오 먹통 이복현 카뱅카페 검사 불가피사고 책임 통감,1
532,정무위 국감 레고랜드 사태카카오 먹통 질타 쏟아졌다 종합,0
533,국감서 부각된 카카오 먹통 방지 대책네이버도 취지 공감,0
534,정무위 국감 레고랜드 사태카카오 먹통 질타 쏟아졌다 종합,0
535,카카오 먹통 유료 서비스 차 피해보상 규모만 억,0
536,국감서 부각된 카카오 먹통 방지 대책네이버도 취지 공감,0
537,이석우 대표 카카오 화재 서비스 피해 민원 여건 심사 중,0
538,또 고개숙인 김범수카카오 먹통 피해접수 현재까지 만건,1
539,올해도 카카오 국감김범수 약관 이상으로 보상할 것 종합,1
540,속보 카카오 현재까지 만건 피해 접수,1
541,카카오 장애 피해 소상공인 일괄 보상,0
542,김범수 카카오 먹통 사과했지만무료서비스 보상 질문엔 말 흐려,0
543,클라우드 카카오 데이터센터 화재로 반사이익,0
544,카카오 안녕하신가요,0
545,카카오 안녕하신가요,0
546,단독 카카오브레인  화가 칼로 글로벌 수익화 시동,0
547,커버스토리 한국인 만 명 거주 카카오 생태계 안전한가,0
548, 국감 카카오 김범수 서비스 불편 약관 이상으로 보상,1
549,카카오 김범수 경영 복귀 안해먹통 사태는 국민께 진심으로 사과,0
550,속보 김범수 카카오  추가 보상책 논의중,1
551,네이버카카오 맵 길찾기에 공유 킥보드 추가된다,1
552,카카오 김범수 경영복귀설 부인전문경영인 역량 더 커,0
553,김범수 창업자로서 카카오사태 엄중하게 인식경영복귀 없을 것,0
554, 국감 카카오 김범수 이용자 등과 협의체 만들어 보상안 논,0
555,영상플랫폼 독과점 칼 빼든 공정위카카오 정조준,0
556,플랫폼 독과점 칼 빼든 공정위카카오 정조준,0
557,카카오 목표가서  더 떨어진다고만 개미 곡소리,1
558,카카오 의 가 프리패스문어발식 확장,0
559,카카오 확장기업 개 중 개 간이심사로 독점판단 회피,0
560,카카오 계열 스테이지파이브 프리 억원 유치,0
561,카카오 같은 대기업이 왜 갸우뚱이례적 상황 벌어졌다,1
562,특징주카카오 실적 우려에도 강세 형제주도,0
563,미래에셋증권 카카오 실적 기대치 밑돌 전망 목표가 ,0
564,카카오 목표주가  내린 만 원화재로 영업익 억 감소,0
565,카카오 데이터센터 화재로 영업익 억 뚝목표가도 미,0
566,카카오 목표주가 만만원데이터센터 화재로 억,0
567,만원 약속한 카카오 신뢰 훼손에 만원선도 무너졌다 이번주 인,0
568,카카오 먹통 다음날 억원어치 공매도 물량 쏟아졌다,1
569,카카오 사태가 우리 사회에 일깨운 것,1
570,카카오 목표주가 만만원데이터센터 화재로 억,0
571,만원 약속한 카카오 신뢰 훼손에 만원선도 무너졌다 이번주 인,0
572,카카오 먹통 다음날 억원어치 공매도 물량 쏟아졌다,1
573,카카오 사태가 우리 사회에 일깨운 것,1
574,일간 접수된 피해만 여건카카오 먹통에 소상공인 피눈물,0
575,플랫폼 독과점 칼 빼든 공정위카카오 정조준,0
576,진짜 바닥 또 카카오 줍줍한 개미피눈물 또 흘리나코주부,1
577,카카오 엑소더스 정기현의 이슈스케치,1
578,국감장 서는 김범수이해진 카카오 먹통독과점 입장 밝힌다,0
579,카카오 먹통 이후 공매도 물량 늘어,0
580,먹통 다음날 공매도 폭탄 맞은 카카오위는 카뱅,1
581,카카오 사상초유 먹통에 공매도 타깃됐다,1
582,카톡 먹통 다음날 카카오카뱅 공매도 쏟아졌다,1
583,카톡 먹통 다음날 카카오 공매도 물량 쏟아졌다코스피 종목 중 ,1
584,먹통 다음날 공매도 폭탄 맞은 카카오위는 카뱅,1
585,카카오 사상초유 먹통에 공매도 타깃됐다,1
586,카톡 먹통 다음날 카카오카뱅 공매도 쏟아졌다,1
587,카톡 먹통 다음날 카카오 공매도 물량 쏟아졌다코스피 종목 중 ,1
588,쪼개기 상장부터 피해보상까지카카오 성토대회 예고한 국회,0
589,카카오 확장기업  간이심사로 독점판단 피했다,1
590,카카오 년간 기업결합 가 프리패스공정위 제도 개선,0
591,카카오 먹통에 플랫폼  제동 추진업계 신중해야,0
592,코스피 주간 개인 순매수 위 카카오,0
593,카카오와 계열사 년간 공정위 제재 건소비자 기만 사유,0
594,카카오 먹통 독점 탓 공정위 소환이 뜬금없는 이유 뒷북경제,0
595,카카오 먹통잘해야 본전 인프라 엔지니어도 서럽다,0
596,카카오 먹통에 국감 소환된 최태원  회장 불출석 사유서 제출,0
